job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,salario_por_ano_experiencia,tipo_trabalho,nivel_experiencia_label
AI14455,AI Product Manager,56412,USD,EN,PT,Japan,M,Japan,100,"Azure, Python, MLOps, Git, Deep Learning",PhD,0,Media,2024-09-25,2024-10-27,1953,8.1,Machine Intelligence Group,,Remoto,Iniciante
AI14456,NLP Engineer,191229,EUR,EX,PT,Netherlands,M,Sweden,0,"Tableau, Hadoop, PyTorch",Master,18,Consulting,2025-01-16,2025-02-17,1775,9.1,Predictive Systems,10623.833333333334,Presencial,Executivo
AI14457,Computer Vision Engineer,93327,EUR,SE,FL,France,S,France,100,"Data Visualization, Kubernetes, Deep Learning, NLP, Tableau",Master,5,Government,2024-10-12,2024-12-17,1417,9.6,Cloud AI Solutions,18665.4,Remoto,Sênior
AI14458,AI Consultant,68843,EUR,EN,FT,France,L,France,50,"Mathematics, Python, TensorFlow, Statistics, Scala",Associate,1,Real Estate,2025-04-16,2025-06-13,661,8.8,DataVision Ltd,68843.0,Híbrido,Iniciante
AI14459,Machine Learning Researcher,84063,USD,EN,FT,Norway,M,Norway,50,"Deep Learning, Kubernetes, Computer Vision, Tableau, PyTorch",Master,0,Finance,2025-04-28,2025-06-21,1352,8.4,DeepTech Ventures,,Híbrido,Iniciante
AI14460,Principal Data Scientist,87780,EUR,MI,CT,Netherlands,S,Netherlands,0,"TensorFlow, Scala, Kubernetes, Spark, AWS",Master,2,Technology,2025-01-19,2025-02-10,1032,9.8,TechCorp Inc,43890.0,Presencial,Pleno
AI14461,AI Consultant,80678,USD,EN,CT,Denmark,M,United Kingdom,100,"Docker, NLP, Git",PhD,1,Gaming,2024-08-25,2024-10-06,1942,7.7,Autonomous Tech,80678.0,Remoto,Iniciante
AI14462,Research Scientist,268445,USD,EX,FL,United States,L,Switzerland,0,"Java, Data Visualization, GCP, Git, SQL",Associate,17,Finance,2024-05-02,2024-06-29,2132,8.3,DeepTech Ventures,15790.882352941177,Presencial,Executivo
AI14463,Machine Learning Researcher,127544,USD,SE,CT,Norway,S,Switzerland,100,"Linux, MLOps, Hadoop",Master,5,Technology,2024-08-12,2024-09-10,1342,7.7,Future Systems,25508.8,Remoto,Sênior
AI14464,AI Research Scientist,196783,USD,EX,PT,China,L,China,50,"Docker, Kubernetes, Git, Linux, PyTorch",PhD,15,Automotive,2024-02-02,2024-03-29,1601,9.2,Future Systems,13118.866666666667,Híbrido,Executivo
AI14465,Data Engineer,182527,USD,SE,FL,Denmark,L,India,0,"NLP, Hadoop, MLOps, Statistics",Master,6,Transportation,2024-07-19,2024-08-10,792,7.5,Advanced Robotics,30421.166666666668,Presencial,Sênior
AI14466,Robotics Engineer,254155,EUR,EX,PT,Netherlands,M,Netherlands,100,"Git, Data Visualization, Deep Learning, Kubernetes, NLP",Master,15,Transportation,2025-02-12,2025-03-04,1494,8.4,Quantum Computing Inc,16943.666666666668,Remoto,Executivo
AI14467,Data Engineer,74833,USD,EN,CT,Singapore,L,Singapore,100,"TensorFlow, SQL, Git, Scala, R",PhD,1,Real Estate,2024-12-05,2025-01-13,2334,5.7,Neural Networks Co,74833.0,Remoto,Iniciante
AI14468,Data Engineer,104360,EUR,MI,CT,Germany,M,Austria,100,"Scala, Java, Mathematics, Azure, Linux",PhD,3,Government,2024-06-26,2024-08-16,1099,5.3,DataVision Ltd,34786.666666666664,Remoto,Pleno
AI14469,Principal Data Scientist,105712,USD,MI,PT,Switzerland,S,Switzerland,100,"NLP, Python, Hadoop, TensorFlow, Mathematics",Master,2,Manufacturing,2024-09-06,2024-10-05,2102,6.6,Digital Transformation LLC,52856.0,Remoto,Pleno
AI14470,ML Ops Engineer,65356,USD,MI,PT,Australia,S,Germany,0,"R, Scala, Azure, SQL",PhD,4,Government,2025-01-18,2025-03-16,577,9.8,DeepTech Ventures,16339.0,Presencial,Pleno
AI14471,AI Software Engineer,92285,USD,MI,FT,Canada,M,Canada,0,"SQL, Docker, Tableau, GCP, Hadoop",Associate,3,Gaming,2025-03-13,2025-05-01,1589,9.5,Cloud AI Solutions,30761.666666666668,Presencial,Pleno
AI14472,Deep Learning Engineer,146835,USD,EX,FT,Japan,S,France,0,"Kubernetes, Data Visualization, Spark",Bachelor,15,Media,2024-04-25,2024-05-20,1327,7.7,Predictive Systems,9789.0,Presencial,Executivo
AI14473,AI Product Manager,89227,USD,EN,PT,Switzerland,M,Germany,100,"Tableau, Linux, Python",Master,1,Retail,2024-10-12,2024-11-29,1043,6.0,Quantum Computing Inc,89227.0,Remoto,Iniciante
AI14474,AI Software Engineer,151965,USD,MI,FL,Switzerland,L,Switzerland,50,"TensorFlow, Data Visualization, PyTorch",Associate,4,Media,2024-07-02,2024-08-25,1452,6.7,Quantum Computing Inc,37991.25,Híbrido,Pleno
AI14475,Deep Learning Engineer,94928,USD,SE,PT,India,S,India,50,"AWS, R, MLOps",Associate,5,Technology,2024-03-06,2024-05-11,1477,10.0,Autonomous Tech,18985.6,Híbrido,Sênior
AI14476,Principal Data Scientist,33185,USD,EN,FL,Israel,S,Denmark,100,"Java, Kubernetes, Linux, GCP, Statistics",PhD,1,Energy,2024-05-30,2024-07-30,2200,9.5,Machine Intelligence Group,33185.0,Remoto,Iniciante
AI14477,Data Analyst,182232,USD,SE,PT,Denmark,L,Denmark,0,"NLP, Scala, MLOps",Bachelor,7,Retail,2025-04-15,2025-04-29,1407,6.3,Algorithmic Solutions,26033.14285714286,Presencial,Sênior
AI14478,Computer Vision Engineer,68733,USD,EN,FT,Denmark,M,Japan,50,"R, SQL, Mathematics, AWS, Computer Vision",Master,0,Education,2024-11-06,2025-01-18,2089,7.7,Algorithmic Solutions,,Híbrido,Iniciante
AI14479,Research Scientist,47007,USD,EN,CT,Austria,L,Austria,50,"R, Python, AWS, TensorFlow",Bachelor,1,Real Estate,2024-06-10,2024-07-24,1177,5.7,Predictive Systems,47007.0,Híbrido,Iniciante
AI14480,Data Scientist,90066,USD,MI,FT,Canada,M,Canada,100,"Scala, GCP, Deep Learning",Master,4,Education,2024-04-24,2024-06-09,964,5.3,TechCorp Inc,22516.5,Remoto,Pleno
AI14481,Data Engineer,64418,EUR,EN,CT,Netherlands,S,Netherlands,50,"SQL, Docker, Azure, AWS",Bachelor,0,Manufacturing,2024-03-15,2024-04-10,1050,5.5,Predictive Systems,,Híbrido,Iniciante
AI14482,Computer Vision Engineer,115786,EUR,SE,CT,Germany,S,Germany,0,"Linux, SQL, Deep Learning, Git",Associate,9,Transportation,2024-06-19,2024-07-21,1551,6.6,AI Innovations,12865.111111111111,Presencial,Sênior
AI14483,Robotics Engineer,46429,USD,EN,PT,Austria,L,Austria,0,"Python, Azure, Hadoop",PhD,1,Telecommunications,2024-07-05,2024-07-29,1297,8.2,Smart Analytics,46429.0,Presencial,Iniciante
AI14484,Computer Vision Engineer,236079,EUR,EX,FT,Germany,M,France,50,"GCP, NLP, Kubernetes, Linux, PyTorch",PhD,13,Healthcare,2024-09-30,2024-10-25,538,5.1,Cognitive Computing,18159.923076923078,Híbrido,Executivo
AI14485,Research Scientist,49310,USD,EN,PT,Israel,M,Israel,100,"Kubernetes, Azure, SQL, AWS, PyTorch",Bachelor,0,Gaming,2024-07-25,2024-09-28,2491,9.9,Quantum Computing Inc,,Remoto,Iniciante
AI14486,AI Product Manager,48318,USD,EN,PT,Finland,M,South Korea,50,"Java, R, Data Visualization, Kubernetes, Linux",Master,1,Energy,2024-11-14,2024-12-19,1948,6.1,Digital Transformation LLC,48318.0,Híbrido,Iniciante
AI14487,Research Scientist,123275,USD,SE,FL,Australia,S,Finland,0,"TensorFlow, GCP, Linux",PhD,5,Consulting,2025-01-21,2025-03-27,799,5.1,Algorithmic Solutions,24655.0,Presencial,Sênior
AI14488,AI Architect,84479,USD,MI,PT,United States,S,United States,50,"Data Visualization, Azure, MLOps, AWS, GCP",Master,2,Transportation,2025-04-24,2025-06-18,2222,5.2,Machine Intelligence Group,42239.5,Híbrido,Pleno
AI14489,Machine Learning Engineer,68878,USD,SE,FT,India,S,India,50,"Git, PyTorch, Data Visualization, Deep Learning, TensorFlow",Bachelor,7,Gaming,2025-01-28,2025-03-03,1764,5.6,Algorithmic Solutions,9839.714285714286,Híbrido,Sênior
AI14490,Machine Learning Engineer,103459,USD,EN,FT,Norway,M,Norway,100,"TensorFlow, Computer Vision, AWS, Python",Bachelor,1,Gaming,2024-10-10,2024-12-11,1739,6.4,Quantum Computing Inc,103459.0,Remoto,Iniciante
AI14491,Robotics Engineer,109085,USD,EX,PT,Japan,M,Japan,0,"SQL, Hadoop, Computer Vision",Bachelor,10,Technology,2025-02-01,2025-03-22,1624,5.4,Smart Analytics,10908.5,Presencial,Executivo
AI14492,AI Software Engineer,103779,USD,SE,FL,Austria,L,Austria,50,"Spark, SQL, Java, PyTorch",Bachelor,6,Automotive,2025-02-10,2025-04-07,1039,8.5,AI Innovations,17296.5,Híbrido,Sênior
AI14493,AI Consultant,95531,USD,SE,FT,Ireland,M,Ireland,100,"Hadoop, NLP, Data Visualization, Python",PhD,8,Retail,2025-03-23,2025-05-13,1308,6.5,Future Systems,11941.375,Remoto,Sênior
AI14494,Machine Learning Engineer,163166,EUR,SE,FT,France,L,Ireland,100,"Scala, Azure, Statistics, Java",Master,6,Technology,2024-04-22,2024-06-08,1909,8.1,DeepTech Ventures,27194.333333333332,Remoto,Sênior
AI14495,NLP Engineer,93478,EUR,MI,FL,France,M,France,50,"Docker, Kubernetes, Scala, Java, AWS",Master,3,Education,2025-02-11,2025-03-28,2037,7.9,Algorithmic Solutions,31159.333333333332,Híbrido,Pleno
AI14496,Research Scientist,97104,EUR,MI,FT,France,L,France,0,"Scala, NLP, Java",PhD,3,Technology,2024-03-05,2024-04-11,1875,6.2,Machine Intelligence Group,32368.0,Presencial,Pleno
AI14497,Machine Learning Engineer,103888,USD,SE,FT,South Korea,M,South Korea,100,"TensorFlow, Tableau, SQL, Hadoop",PhD,8,Transportation,2025-02-07,2025-03-03,2176,5.7,TechCorp Inc,12986.0,Remoto,Sênior
AI14498,AI Consultant,53052,USD,EN,FL,Austria,L,Austria,50,"Linux, R, NLP",Master,0,Finance,2025-02-19,2025-04-27,2344,8.4,Algorithmic Solutions,,Híbrido,Iniciante
AI14499,AI Specialist,92749,EUR,SE,CT,Germany,S,Germany,0,"Git, Scala, Tableau",PhD,8,Government,2024-02-02,2024-03-18,2449,9.1,Machine Intelligence Group,11593.625,Presencial,Sênior
AI14500,AI Product Manager,50628,EUR,EN,CT,France,M,Denmark,100,"AWS, Docker, R, Tableau, SQL",PhD,0,Transportation,2024-07-13,2024-08-15,2172,5.5,Machine Intelligence Group,,Remoto,Iniciante
AI14501,AI Architect,103140,EUR,MI,PT,Netherlands,M,Netherlands,0,"Python, Git, TensorFlow, PyTorch, Computer Vision",Associate,2,Technology,2024-11-01,2025-01-02,1985,9.1,DataVision Ltd,51570.0,Presencial,Pleno
AI14502,Head of AI,69294,EUR,MI,CT,France,M,France,50,"SQL, Tableau, Hadoop, MLOps",Bachelor,4,Technology,2024-06-19,2024-08-27,589,7.3,TechCorp Inc,17323.5,Híbrido,Pleno
AI14503,AI Architect,157199,GBP,EX,CT,United Kingdom,M,United Kingdom,100,"Hadoop, SQL, R",Master,17,Real Estate,2024-10-03,2024-12-02,1523,5.6,AI Innovations,9247.0,Remoto,Executivo
AI14504,Autonomous Systems Engineer,232544,USD,EX,CT,Singapore,M,Singapore,0,"Java, R, AWS",PhD,12,Consulting,2024-06-05,2024-07-28,662,9.9,Machine Intelligence Group,19378.666666666668,Presencial,Executivo
AI14505,Autonomous Systems Engineer,38823,USD,EN,CT,Ireland,S,Ireland,0,"SQL, Computer Vision, GCP",Bachelor,1,Finance,2024-11-13,2024-12-15,1309,7.7,DataVision Ltd,38823.0,Presencial,Iniciante
AI14506,Research Scientist,234179,USD,EX,FL,Switzerland,S,Switzerland,50,"AWS, TensorFlow, SQL, R",Associate,17,Technology,2024-06-23,2024-08-23,591,9.0,TechCorp Inc,13775.235294117647,Híbrido,Executivo
AI14507,ML Ops Engineer,52524,USD,MI,PT,South Korea,S,South Korea,0,"Linux, Hadoop, Mathematics, Kubernetes",Associate,3,Gaming,2024-08-25,2024-09-27,1437,7.0,Autonomous Tech,17508.0,Presencial,Pleno
AI14508,Autonomous Systems Engineer,54803,USD,EN,CT,United States,S,United States,0,"PyTorch, Kubernetes, Deep Learning",Associate,0,Education,2025-04-05,2025-06-08,1840,5.2,DeepTech Ventures,,Presencial,Iniciante
AI14509,Head of AI,63866,USD,EN,FT,Australia,M,South Korea,100,"Scala, Statistics, Python, Kubernetes",Master,0,Finance,2024-12-27,2025-02-26,1013,6.7,Future Systems,,Remoto,Iniciante
AI14510,Machine Learning Engineer,333149,USD,EX,FL,Switzerland,M,Switzerland,50,"Spark, Scala, Linux, Mathematics",Master,14,Technology,2024-05-04,2024-05-25,1336,8.2,Predictive Systems,23796.35714285714,Híbrido,Executivo
AI14511,AI Architect,53137,USD,EN,FT,Sweden,M,United States,50,"Computer Vision, SQL, Spark",Bachelor,0,Energy,2024-11-13,2025-01-10,2352,9.6,Neural Networks Co,,Híbrido,Iniciante
AI14512,Research Scientist,117727,USD,SE,FT,Canada,M,Canada,100,"Statistics, TensorFlow, Python, Docker, Scala",Associate,9,Automotive,2024-01-21,2024-03-11,1203,7.5,Cognitive Computing,13080.777777777777,Remoto,Sênior
AI14513,Data Engineer,100002,EUR,MI,PT,Netherlands,S,Netherlands,100,"Kubernetes, PyTorch, Mathematics, Statistics, R",Master,4,Real Estate,2024-06-04,2024-06-21,837,9.9,Future Systems,25000.5,Remoto,Pleno
AI14514,Data Scientist,149065,USD,EX,FT,Sweden,M,Austria,100,"Mathematics, PyTorch, Tableau, Scala, Git",PhD,17,Media,2024-01-29,2024-03-14,1001,6.4,Autonomous Tech,8768.529411764706,Remoto,Executivo
AI14515,Machine Learning Engineer,45620,USD,EN,CT,Japan,S,Japan,100,"Tableau, SQL, Deep Learning, PyTorch",PhD,1,Gaming,2024-12-03,2025-01-02,824,9.0,Cognitive Computing,45620.0,Remoto,Iniciante
AI14516,Autonomous Systems Engineer,128557,USD,EX,PT,Ireland,M,Ireland,50,"MLOps, Git, Tableau",Associate,16,Consulting,2024-06-18,2024-08-19,1213,6.7,AI Innovations,8034.8125,Híbrido,Executivo
AI14517,Data Engineer,46989,USD,EN,PT,Austria,M,Austria,50,"Docker, PyTorch, GCP, Deep Learning",Bachelor,1,Automotive,2024-03-16,2024-05-02,2288,8.6,Cloud AI Solutions,46989.0,Híbrido,Iniciante
AI14518,NLP Engineer,64013,USD,EN,CT,Australia,L,Australia,100,"Deep Learning, Hadoop, Linux",Associate,1,Energy,2024-03-22,2024-04-20,737,8.8,Advanced Robotics,64013.0,Remoto,Iniciante
AI14519,Principal Data Scientist,87918,USD,SE,FT,Japan,M,United Kingdom,0,"AWS, R, Computer Vision",PhD,7,Media,2024-06-26,2024-08-11,704,7.8,Autonomous Tech,12559.714285714286,Presencial,Sênior
AI14520,ML Ops Engineer,112546,EUR,MI,CT,Germany,L,Germany,50,"Python, Git, Statistics, Java, MLOps",Bachelor,2,Telecommunications,2024-11-30,2025-01-24,1388,8.6,Algorithmic Solutions,56273.0,Híbrido,Pleno
AI14521,Autonomous Systems Engineer,123602,USD,EX,FT,South Korea,L,South Korea,100,"PyTorch, AWS, Python, Spark, Data Visualization",PhD,13,Technology,2024-08-12,2024-09-23,1413,7.8,DeepTech Ventures,9507.846153846154,Remoto,Executivo
AI14522,AI Consultant,119352,USD,EX,FT,Israel,S,Australia,50,"Java, Spark, Deep Learning, Git",Associate,17,Technology,2024-07-06,2024-07-22,1855,5.8,Machine Intelligence Group,7020.705882352941,Híbrido,Executivo
AI14523,Principal Data Scientist,158352,USD,EX,CT,Canada,M,Canada,0,"Kubernetes, Mathematics, Data Visualization, Linux",Bachelor,18,Education,2024-04-24,2024-06-25,2057,5.5,Autonomous Tech,8797.333333333334,Presencial,Executivo
AI14524,Data Engineer,55381,USD,MI,FL,Austria,S,Austria,0,"Kubernetes, MLOps, Mathematics, Git, SQL",PhD,3,Education,2024-05-31,2024-07-25,1509,9.2,Cloud AI Solutions,18460.333333333332,Presencial,Pleno
AI14525,AI Research Scientist,132335,USD,EX,FT,Israel,S,Israel,100,"PyTorch, Java, Azure",Bachelor,10,Real Estate,2024-01-29,2024-03-14,1430,7.7,AI Innovations,13233.5,Remoto,Executivo
AI14526,AI Specialist,146407,USD,EX,PT,Japan,S,Japan,100,"PyTorch, TensorFlow, NLP",PhD,10,Energy,2025-01-01,2025-02-12,1042,8.6,TechCorp Inc,14640.7,Remoto,Executivo
AI14527,AI Architect,65866,USD,MI,FL,India,S,Israel,50,"Tableau, Linux, Python",PhD,3,Consulting,2024-06-15,2024-07-19,2316,8.1,Neural Networks Co,21955.333333333332,Híbrido,Pleno
AI14528,AI Specialist,59981,USD,MI,CT,Ireland,S,Ireland,100,"TensorFlow, Python, SQL, Computer Vision, Docker",Associate,4,Education,2025-04-09,2025-06-15,564,6.8,Algorithmic Solutions,14995.25,Remoto,Pleno
AI14529,AI Architect,95218,EUR,MI,PT,France,L,South Korea,50,"R, Java, Data Visualization, SQL",PhD,3,Finance,2024-04-06,2024-06-03,1275,5.4,Autonomous Tech,31739.333333333332,Híbrido,Pleno
AI14530,Robotics Engineer,133478,USD,SE,FL,United States,M,Denmark,100,"Python, TensorFlow, Spark, Computer Vision",Master,8,Retail,2024-06-10,2024-08-05,2314,6.7,Machine Intelligence Group,16684.75,Remoto,Sênior
AI14531,AI Architect,90747,USD,EN,PT,Denmark,S,Germany,0,"Spark, Hadoop, Scala, Deep Learning",PhD,1,Telecommunications,2024-12-10,2025-02-17,766,6.2,Future Systems,90747.0,Presencial,Iniciante
AI14532,Machine Learning Engineer,76132,USD,EN,CT,Norway,L,Norway,0,"R, SQL, Azure, Mathematics",Bachelor,1,Healthcare,2024-09-01,2024-10-22,2334,6.3,Cloud AI Solutions,76132.0,Presencial,Iniciante
AI14533,AI Architect,54000,EUR,EN,FT,France,M,France,0,"Tableau, Scala, Deep Learning",Bachelor,0,Finance,2024-10-06,2024-11-02,925,7.0,DeepTech Ventures,,Presencial,Iniciante
AI14534,AI Architect,80767,USD,MI,FL,Canada,M,Ireland,50,"SQL, Git, Linux, MLOps, TensorFlow",Bachelor,3,Education,2024-03-29,2024-05-07,1527,7.6,Autonomous Tech,26922.333333333332,Híbrido,Pleno
AI14535,Head of AI,266349,USD,EX,FL,United States,S,United States,100,"Scala, Kubernetes, Docker, Java",Master,10,Gaming,2024-07-22,2024-09-19,2200,5.9,Predictive Systems,26634.9,Remoto,Executivo
AI14536,AI Architect,277847,USD,EX,CT,Norway,L,Sweden,100,"PyTorch, Git, Statistics, Kubernetes, MLOps",Bachelor,15,Automotive,2024-11-06,2024-12-14,1630,6.8,Smart Analytics,18523.133333333335,Remoto,Executivo
AI14537,Head of AI,210056,EUR,EX,PT,Netherlands,M,South Korea,100,"PyTorch, R, Git",Bachelor,12,Healthcare,2024-09-16,2024-11-16,1193,5.3,Machine Intelligence Group,17504.666666666668,Remoto,Executivo
AI14538,Robotics Engineer,95595,USD,MI,FT,Sweden,S,France,100,"Kubernetes, MLOps, Python, Linux, Tableau",Master,4,Telecommunications,2024-07-06,2024-09-06,1767,6.9,Smart Analytics,23898.75,Remoto,Pleno
AI14539,Robotics Engineer,93411,EUR,MI,FL,Germany,M,Germany,0,"AWS, Python, Computer Vision, Statistics",Bachelor,2,Technology,2024-02-11,2024-04-22,1549,7.2,Advanced Robotics,46705.5,Presencial,Pleno
AI14540,AI Product Manager,94514,USD,SE,FL,Canada,S,Canada,0,"R, Hadoop, TensorFlow",Associate,6,Transportation,2024-04-27,2024-06-16,1242,9.4,Neural Networks Co,15752.333333333334,Presencial,Sênior
AI14541,NLP Engineer,142908,GBP,EX,CT,United Kingdom,S,United Kingdom,0,"Kubernetes, PyTorch, TensorFlow",Master,14,Media,2024-08-08,2024-08-23,736,8.1,Predictive Systems,10207.714285714286,Presencial,Executivo
AI14542,ML Ops Engineer,108068,EUR,SE,PT,Netherlands,S,Netherlands,100,"Data Visualization, Python, TensorFlow, Azure, AWS",Associate,7,Telecommunications,2024-07-07,2024-07-27,673,5.5,Cognitive Computing,15438.285714285714,Remoto,Sênior
AI14543,Data Engineer,73471,USD,SE,FT,Finland,S,Finland,0,"Mathematics, Spark, PyTorch, TensorFlow",Bachelor,6,Retail,2024-03-20,2024-05-31,1833,5.6,Future Systems,12245.166666666666,Presencial,Sênior
AI14544,AI Consultant,112293,USD,MI,CT,United States,S,United States,100,"Kubernetes, Spark, Docker",Associate,2,Retail,2025-04-10,2025-05-09,2059,8.9,DeepTech Ventures,56146.5,Remoto,Pleno
AI14545,Research Scientist,75163,EUR,EN,FL,France,M,Australia,100,"Spark, Hadoop, Python",PhD,1,Manufacturing,2025-03-17,2025-04-22,1969,7.5,Quantum Computing Inc,75163.0,Remoto,Iniciante
AI14546,AI Research Scientist,134170,USD,SE,CT,Singapore,S,Singapore,50,"Mathematics, Kubernetes, R, Python",Master,7,Retail,2024-02-23,2024-03-20,851,6.2,Digital Transformation LLC,19167.14285714286,Híbrido,Sênior
AI14547,Principal Data Scientist,51835,USD,EN,PT,China,L,China,50,"Java, PyTorch, R, Python",Bachelor,0,Telecommunications,2024-11-06,2025-01-12,1046,7.4,Machine Intelligence Group,,Híbrido,Iniciante
AI14548,Data Engineer,72358,USD,EN,FL,Denmark,S,Denmark,100,"Kubernetes, AWS, SQL",Bachelor,1,Consulting,2024-03-22,2024-04-16,1383,10.0,TechCorp Inc,72358.0,Remoto,Iniciante
AI14549,Machine Learning Researcher,220601,USD,SE,PT,Norway,L,Norway,100,"Deep Learning, Hadoop, Kubernetes",Master,9,Media,2025-01-29,2025-03-05,2144,9.4,Predictive Systems,24511.222222222223,Remoto,Sênior
AI14550,AI Product Manager,62407,USD,MI,PT,Finland,L,Finland,0,"Spark, Git, SQL, Tableau, Hadoop",Bachelor,4,Energy,2024-12-06,2024-12-22,791,8.0,Advanced Robotics,15601.75,Presencial,Pleno
AI14551,Principal Data Scientist,164671,USD,EX,FL,Ireland,L,Ireland,50,"TensorFlow, MLOps, SQL",Master,15,Technology,2024-12-22,2025-02-07,563,5.3,Cognitive Computing,10978.066666666668,Híbrido,Executivo
AI14552,Data Scientist,148264,USD,EX,PT,South Korea,L,South Korea,0,"Computer Vision, PyTorch, Scala, GCP, Kubernetes",Associate,19,Automotive,2024-08-24,2024-10-28,1449,5.5,DataVision Ltd,7803.368421052632,Presencial,Executivo
AI14553,Research Scientist,87707,USD,EX,FL,Finland,S,Finland,50,"Python, Tableau, TensorFlow",PhD,10,Retail,2024-07-28,2024-08-12,1069,8.3,Smart Analytics,8770.7,Híbrido,Executivo
AI14554,AI Specialist,73990,USD,EN,CT,Australia,M,Singapore,50,"Hadoop, Git, Python",Master,1,Retail,2024-04-15,2024-06-18,1798,8.8,Algorithmic Solutions,73990.0,Híbrido,Iniciante
AI14555,Data Engineer,79604,USD,MI,FL,Austria,L,Austria,0,"PyTorch, Kubernetes, TensorFlow",Bachelor,4,Telecommunications,2024-03-13,2024-05-24,1241,8.0,Neural Networks Co,19901.0,Presencial,Pleno
AI14556,Data Engineer,105908,EUR,SE,FL,Germany,S,Israel,0,"Spark, Python, Git",Bachelor,7,Healthcare,2025-04-24,2025-05-18,1919,9.5,Smart Analytics,15129.714285714286,Presencial,Sênior
AI14557,Research Scientist,46877,USD,EN,PT,South Korea,S,South Korea,50,"Hadoop, Tableau, Azure, Git, MLOps",PhD,0,Transportation,2024-10-21,2024-12-18,923,9.2,Cognitive Computing,,Híbrido,Iniciante
AI14558,Data Engineer,154306,USD,EX,FL,Australia,S,Australia,0,"R, Docker, Azure, Statistics, MLOps",Associate,14,Gaming,2024-10-06,2024-10-24,1382,8.8,Neural Networks Co,11021.857142857143,Presencial,Executivo
AI14559,Deep Learning Engineer,111160,USD,SE,FL,China,L,United States,0,"Python, Statistics, Java",Master,9,Gaming,2025-03-22,2025-05-06,812,5.5,Advanced Robotics,12351.111111111111,Presencial,Sênior
AI14560,Principal Data Scientist,86150,USD,MI,FL,Singapore,S,Singapore,0,"Python, GCP, Hadoop, TensorFlow, Computer Vision",PhD,2,Education,2024-03-31,2024-05-06,1060,7.2,AI Innovations,43075.0,Presencial,Pleno
AI14561,AI Specialist,78649,USD,SE,PT,Austria,M,Norway,50,"PyTorch, NLP, R, Linux, GCP",Associate,8,Retail,2024-10-01,2024-10-28,1403,8.2,AI Innovations,9831.125,Híbrido,Sênior
AI14562,Computer Vision Engineer,85214,USD,MI,PT,Australia,S,Australia,100,"TensorFlow, Spark, Docker, AWS, Azure",Associate,2,Automotive,2025-02-12,2025-03-31,1322,7.4,Quantum Computing Inc,42607.0,Remoto,Pleno
AI14563,Principal Data Scientist,131481,GBP,SE,FL,United Kingdom,S,United Kingdom,0,"MLOps, Mathematics, Tableau",Bachelor,6,Healthcare,2025-03-13,2025-04-02,1625,7.6,Machine Intelligence Group,21913.5,Presencial,Sênior
AI14564,AI Software Engineer,69305,USD,MI,FL,Japan,L,Japan,0,"Python, Kubernetes, Linux, Deep Learning, Computer Vision",Bachelor,3,Transportation,2024-01-23,2024-03-19,2283,5.9,Digital Transformation LLC,23101.666666666668,Presencial,Pleno
AI14565,AI Software Engineer,97875,USD,EX,CT,Ireland,M,Ireland,100,"Git, NLP, Statistics, Linux",PhD,11,Consulting,2024-09-03,2024-11-11,2053,6.9,DeepTech Ventures,8897.727272727272,Remoto,Executivo
AI14566,Robotics Engineer,172324,USD,EX,FL,Ireland,M,Ireland,50,"Mathematics, MLOps, Python, Git, Computer Vision",PhD,15,Healthcare,2024-11-23,2025-01-28,2417,7.8,Quantum Computing Inc,11488.266666666666,Híbrido,Executivo
AI14567,Data Engineer,54768,USD,EN,FL,Finland,M,Finland,0,"Python, Git, Scala, Mathematics",Bachelor,0,Government,2024-11-22,2025-01-25,637,5.3,DeepTech Ventures,,Presencial,Iniciante
AI14568,Autonomous Systems Engineer,72406,USD,SE,CT,South Korea,S,Germany,50,"Java, GCP, R, Computer Vision",Bachelor,9,Retail,2024-03-25,2024-05-08,1903,9.0,Advanced Robotics,8045.111111111111,Híbrido,Sênior
AI14569,Head of AI,85681,USD,EN,PT,Singapore,L,Singapore,0,"Statistics, Tableau, SQL",PhD,1,Retail,2024-04-12,2024-06-01,511,6.9,TechCorp Inc,85681.0,Presencial,Iniciante
AI14570,Deep Learning Engineer,49957,USD,EN,FL,Japan,S,Netherlands,0,"Linux, Statistics, PyTorch, Deep Learning",Associate,1,Energy,2024-08-29,2024-11-11,703,6.3,Advanced Robotics,49957.0,Presencial,Iniciante
AI14571,Head of AI,76869,USD,MI,FT,South Korea,L,United States,50,"Hadoop, Docker, Statistics",Bachelor,2,Manufacturing,2025-02-12,2025-03-30,887,8.9,Cognitive Computing,38434.5,Híbrido,Pleno
AI14572,Data Analyst,88481,USD,SE,CT,India,L,India,100,"Python, TensorFlow, Kubernetes",Master,8,Consulting,2025-03-10,2025-04-19,1101,9.4,Neural Networks Co,11060.125,Remoto,Sênior
AI14573,Data Scientist,101120,USD,SE,FT,India,L,India,0,"SQL, Python, Hadoop, Docker, Computer Vision",Master,8,Telecommunications,2024-10-09,2024-11-16,1925,5.8,DataVision Ltd,12640.0,Presencial,Sênior
AI14574,Data Scientist,59838,USD,MI,FL,Ireland,S,Ireland,50,"Spark, PyTorch, Git, Statistics, Linux",Master,2,Consulting,2024-01-22,2024-03-08,1092,8.6,Cognitive Computing,29919.0,Híbrido,Pleno
